"id,Sleep Duration,Profession,Work Pressure,Academic Pressure,Study Satisfaction,Job Satisfaction,Dietary Habits"
"42163,7-8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"42168,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"42171,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"42177,5-6 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"42179,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"42190,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"42194,5-6 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"42197,5-6 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"42200,More than 8 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"42201,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"42205,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"42206,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"42213,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"42215,5-6 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"42222,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"42225,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"42226,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"42233,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"42244,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"42252,More than 8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"42255,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"42262,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"42268,5-6 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"42278,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"42279,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"42285,More than 8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"42293,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"42298,7-8 hours,Student,0.0,4.0,5.0,0.0,Healthy"
"42303,More than 8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"42308,More than 8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"42312,7-8 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"42314,More than 8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"42339,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"42345,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"42360,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"42367,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"42374,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"42392,7-8 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"42394,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"42395,5-6 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"42397,More than 8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"42415,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"42417,5-6 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"42422,More than 8 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"42431,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"42434,7-8 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"42440,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"42446,7-8 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"42449,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"42453,5-6 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"42454,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"42461,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"42469,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"42471,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"42477,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"42481,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"42485,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"42486,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"42487,Less than 5 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"42497,Less than 5 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"42499,More than 8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"42502,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"42507,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"42508,More than 8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"42521,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"42524,More than 8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"42531,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"42533,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"42534,More than 8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"42547,7-8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"42562,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"42581,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"42583,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"42598,More than 8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"42605,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"42616,5-6 hours,Student,0.0,4.0,4.0,0.0,Others"
"42618,5-6 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"42627,More than 8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"42632,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"42634,7-8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"42639,5-6 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"42640,7-8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"42671,Less than 5 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"42672,7-8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"42677,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"42678,More than 8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"42679,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"42681,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"42683,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"42685,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"42692,More than 8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"42696,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"42697,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"42698,5-6 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"42702,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"42703,5-6 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"42706,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"42708,More than 8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"42710,More than 8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"42724,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"42725,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"42728,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"42749,More than 8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"42754,More than 8 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"42767,7-8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"42770,7-8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"42771,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"42775,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"42776,5-6 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"42787,More than 8 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"42792,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"42794,7-8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"42795,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"42796,More than 8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"42800,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"42801,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"42808,5-6 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"42809,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"42814,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"42819,More than 8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"42820,More than 8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"42829,More than 8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"42835,5-6 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"42836,7-8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"42844,5-6 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"42847,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"42852,7-8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"42855,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"42876,7-8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"42878,7-8 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"42879,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"42881,7-8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"42884,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"42886,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"42889,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"42893,5-6 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"42894,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"42895,More than 8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"42897,More than 8 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"42910,More than 8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"42913,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"42918,More than 8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"42922,5-6 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"42924,More than 8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"42936,7-8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"42948,More than 8 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"42949,5-6 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"42954,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"42955,More than 8 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"42961,More than 8 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"42973,5-6 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"42983,7-8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"42985,7-8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"42986,More than 8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"43021,7-8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"43033,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"43035,More than 8 hours,Manager,0.0,3.0,2.0,0.0,Healthy"
"43064,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43078,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"43082,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"43083,7-8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"43085,More than 8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"43088,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"43091,More than 8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"43102,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"43103,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"43105,More than 8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"43106,7-8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"43109,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"43114,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43120,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43132,More than 8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"43136,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"43138,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"43143,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"43145,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"43147,5-6 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"43151,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"43155,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"43158,5-6 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"43165,7-8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"43184,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"43191,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"43196,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"43197,7-8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"43203,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"43209,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"43215,5-6 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"43216,More than 8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"43228,5-6 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"43231,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"43235,5-6 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"43238,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"43248,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"43250,More than 8 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"43254,7-8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"43258,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"43264,More than 8 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"43268,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"43271,5-6 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"43272,7-8 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"43282,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"43283,5-6 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"43289,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"43292,More than 8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"43302,7-8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"43305,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"43309,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"43310,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"43319,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"43329,5-6 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"43338,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"43341,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"43342,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"43343,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43350,7-8 hours,Student,0.0,4.0,5.0,0.0,Healthy"
"43352,More than 8 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"43359,More than 8 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"43365,7-8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"43368,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43382,5-6 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"43387,More than 8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"43398,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"43400,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"43414,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"43421,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"43423,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43431,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"43440,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"43474,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"43475,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"43479,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"43482,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"43494,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"43504,5-6 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"43508,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"43509,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"43511,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"43514,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"43524,5-6 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"43527,5-6 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"43537,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43538,More than 8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"43543,More than 8 hours,Student,0.0,2.0,2.0,0.0,Healthy"
"43546,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"43549,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"43563,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"43569,More than 8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"43570,More than 8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"43580,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"43582,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"43586,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"43588,7-8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"43592,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"43595,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"43600,5-6 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"43604,5-6 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"43605,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"43615,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"43616,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"43620,Less than 5 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"43625,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"43628,More than 8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"43630,5-6 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"43633,7-8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"43634,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43637,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"43648,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"43650,More than 8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"43686,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"43688,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"43691,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"43692,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"43704,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"43707,More than 8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"43710,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43713,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"43731,7-8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"43732,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"43742,5-6 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"43756,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"43764,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"43777,More than 8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"43781,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"43782,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"43787,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"43794,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43796,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"43806,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"43808,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"43813,7-8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"43814,5-6 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"43821,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"43822,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"43823,5-6 hours,Student,0.0,2.0,5.0,0.0,Healthy"
"43826,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"43831,5-6 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"43835,More than 8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"43842,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"43854,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43861,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"43862,More than 8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"43874,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"43877,More than 8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"43879,7-8 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"43880,More than 8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"43883,More than 8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"43885,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"43887,5-6 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"43890,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43893,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"43895,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"43911,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"43912,5-6 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"43914,More than 8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"43919,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"43931,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"43933,5-6 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"43935,5-6 hours,Student,0.0,2.0,1.0,0.0,Healthy"
"43942,More than 8 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"43943,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"43947,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"43949,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"43952,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"43953,More than 8 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"43955,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"43957,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"43976,5-6 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"43981,7-8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"43986,5-6 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"44005,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"44008,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"44012,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"44014,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"44021,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"44023,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"44030,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"44031,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"44042,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"44045,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"44047,7-8 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"44052,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"44059,7-8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"44067,More than 8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"44069,Less than 5 hours,Student,0.0,2.0,1.0,0.0,Unhealthy"
"44076,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"44081,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"44082,7-8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"44085,More than 8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"44087,5-6 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"44097,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"44102,5-6 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"44110,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"44112,5-6 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"44118,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"44119,7-8 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"44122,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"44125,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"44134,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"44135,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"44136,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"44142,5-6 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"44143,5-6 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"44148,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"44152,7-8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"44153,5-6 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"44157,More than 8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"44164,7-8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"44165,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"44169,5-6 hours,Student,0.0,5.0,1.0,0.0,Healthy"
